episode,timestep,reward
22299,22300,-0.1053
22319,22320,-0.1339
22339,22340,-0.151
22359,22360,-0.1574
22379,22380,-0.155
22399,22400,-0.1327
22419,22420,-0.2157
22439,22440,-0.1612
22459,22460,-0.1284
22479,22480,-0.1028
22499,22500,-0.1584
22519,22520,-0.1392
22539,22540,-0.1322
22559,22560,-0.1396
22579,22580,-0.1683
22599,22600,-0.1286
22619,22620,-0.1579
22639,22640,-0.1366
22659,22660,-0.2081
22679,22680,-0.1357
22699,22700,-0.1675
22719,22720,-0.1108
22739,22740,-0.1912
22759,22760,-0.1356
22779,22780,-0.1085
22799,22800,-0.1359
22819,22820,-0.1561
22839,22840,-0.1592
22859,22860,-0.1347
22879,22880,-0.1604
22899,22900,-0.1037
22919,22920,-0.1867
22939,22940,-0.155
22959,22960,-0.2018
22979,22980,-0.1314
22999,23000,-0.1338
23019,23020,-0.1534
23039,23040,-0.1539
23059,23060,-0.1559
23079,23080,-0.1333
23099,23100,-0.2296
23119,23120,-0.1553
23139,23140,-0.1328
23159,23160,-0.1088
23179,23180,-0.1329
23199,23200,-0.1309
23219,23220,-0.219
23239,23240,-0.1568
23259,23260,-0.2414
23279,23280,-0.1613
23299,23300,-0.1295
23319,23320,-0.1558
23339,23340,-0.137
23359,23360,-0.1395
23379,23380,-0.1602
23399,23400,-0.1381
23419,23420,-0.1624
23439,23440,-0.1604
23459,23460,-0.1287
23479,23480,-0.1623
23499,23500,-0.1343
23519,23520,-0.2355
23539,23540,-0.1326
23559,23560,-0.1545
23579,23580,-0.102
